,Date,Date,Date,Calories/100g
801211201.0,45,2018-11-25,2019-10-06,117187.0
801211301.0,40,2018-11-11,2020-06-14,27240.0
801211401.0,102,2018-11-11,2021-04-25,212262.0
801211801.0,20,2018-12-09,2019-05-19,36061.0
801211901.0,20,2018-07-01,2018-12-02,21766.0
801212001.0,23,2018-07-08,2019-01-27,42247.0
801212101.0,62,2018-07-22,2019-11-24,193124.0
801212201.0,82,2018-07-22,2021-04-25,37041.0
801212401.0,2,2018-09-16,2018-09-23,4316.0
801212801.0,9,2018-07-08,2018-09-02,5532.0
801212901.0,19,2018-08-19,2018-12-23,59728.0
801213001.0,9,2018-09-02,2018-11-25,20691.0
801226301.0,61,2018-07-22,2020-01-19,92376.0
801226401.0,17,2018-07-22,2018-12-30,13964.0
801226801.0,116,2018-07-22,2021-04-25,253681.0
801226901.0,4,2018-07-29,2018-09-09,7181.0
801227101.0,96,2018-07-22,2021-04-25,103852.0
801227201.0,10,2018-11-11,2019-07-14,26647.0
801227301.0,3,2018-11-18,2018-12-02,2662.0
801227501.0,63,2018-11-11,2020-03-08,61026.0
801227701.0,26,2018-11-11,2019-10-06,30659.0
801227801.0,2,2018-12-09,2018-12-16,4797.0
801227901.0,2,2019-02-03,2019-02-10,2819.0
801228001.0,47,2018-12-09,2020-03-22,115054.0
801228101.0,4,2018-11-11,2018-12-16,3883.0
801228201.0,142,2018-07-22,2021-04-25,416036.0
801228301.0,20,2018-09-16,2019-02-24,34611.0
801228601.0,128,2018-07-22,2021-04-25,282728.0
801228801.0,60,2018-08-05,2020-03-22,142226.0
801228901.0,136,2018-07-22,2021-04-25,183648.0
801229001.0,116,2018-07-22,2021-04-25,139832.0
801231701.0,3,2018-11-18,2018-12-02,12877.0
801231801.0,6,2019-01-06,2019-03-24,5972.0
801232001.0,2,2018-12-16,2018-12-30,1577.0
801236101.0,64,2018-12-09,2020-07-12,46808.0
801236201.0,4,2019-04-28,2019-05-19,3316.0
801236601.0,4,2019-01-20,2019-03-24,4931.0
801252801.0,35,2018-12-09,2021-04-04,64567.0
801253401.0,3,2018-12-16,2018-12-30,14279.0
801261301.0,99,2018-07-22,2020-10-04,71389.0
801261401.0,8,2018-07-22,2018-10-07,3510.0
801262901.0,7,2018-08-19,2018-09-30,3747.0
801263201.0,2,2018-08-26,2018-09-09,1292.0
801265101.0,71,2018-12-16,2021-04-18,72407.0
801265301.0,10,2019-02-03,2019-05-19,3813.0
801265401.0,3,2019-02-17,2019-03-17,4510.0
801280001.0,109,2018-07-29,2021-04-25,191925.0
801280801.0,15,2018-12-09,2019-06-16,16285.0
801301701.0,16,2018-08-19,2019-01-27,29282.0
801307801.0,9,2018-08-26,2018-11-04,12102.0
801319201.0,110,2018-07-29,2021-04-25,112588.0
801319501.0,2,2018-09-16,2018-09-30,5199.0
801319701.0,29,2018-09-02,2021-03-21,50422.0
801319901.0,27,2018-08-19,2019-02-17,33374.0
801332001.0,9,2018-09-02,2018-11-04,15757.0
801332101.0,135,2018-08-26,2021-04-25,121560.0
801332301.0,21,2018-09-16,2019-03-24,50409.0
801334401.0,28,2018-10-14,2021-04-25,27252.0
801334501.0,104,2018-08-19,2021-03-28,87265.0
801346601.0,8,2018-08-19,2018-11-04,9689.0
801346701.0,2,2018-09-16,2018-09-30,363.0
801346801.0,113,2018-08-19,2021-04-25,109223.0
801353101.0,2,2018-08-19,2018-08-26,1985.0
801362801.0,12,2018-09-16,2019-04-14,18847.0
801362901.0,23,2018-10-14,2019-10-06,7676.0
801365001.0,4,2018-11-11,2018-12-02,2982.0
801370601.0,4,2018-10-14,2018-11-04,2903.0
801370701.0,1,2018-09-16,2018-09-16,5555.0
801370901.0,85,2018-09-16,2021-04-25,161364.0
801371001.0,2,2018-10-14,2018-10-28,5189.0
801371101.0,37,2019-01-20,2019-12-29,67733.0
801371201.0,123,2018-09-23,2021-04-25,415158.0
801374401.0,14,2018-10-14,2019-02-24,29140.0
801374601.0,4,2018-10-14,2018-11-25,10759.0
801374701.0,3,2018-10-14,2018-10-28,11165.0
801375001.0,1,2018-10-21,2018-10-21,3186.0
801375301.0,5,2018-10-07,2018-11-04,6998.0
801375601.0,4,2018-10-21,2018-11-25,1432.0
801377501.0,5,2018-10-28,2018-11-25,29557.0
801377601.0,37,2018-12-16,2019-11-24,50837.0
801377901.0,2,2018-11-11,2018-11-18,4438.0
801378601.0,132,2018-10-14,2021-04-25,196645.0
801378701.0,102,2018-10-14,2021-04-18,92339.0
801378801.0,3,2018-10-14,2018-10-28,3707.0
801378901.0,116,2018-10-14,2021-04-25,198844.0
801379101.0,12,2018-09-16,2019-06-16,8152.0
801379201.0,16,2019-02-03,2020-06-07,18434.0
801379301.0,38,2018-09-16,2019-09-01,58115.0
801379401.0,98,2018-09-23,2021-04-25,153774.0
801380701.0,13,2018-10-14,2019-01-13,13950.0
801381001.0,113,2018-10-14,2021-04-25,142757.0
801381101.0,30,2018-10-21,2019-05-19,65409.0
801381301.0,13,2018-10-14,2019-07-07,21000.0
801381401.0,19,2018-10-21,2019-06-16,23279.0
801381501.0,97,2018-10-14,2021-04-25,148313.0
801381701.0,18,2018-10-14,2019-05-19,26469.0
801382301.0,9,2018-10-14,2019-01-27,11878.0
801382401.0,13,2018-10-14,2019-01-27,10527.0
801391401.0,24,2018-11-11,2020-02-02,19655.0
801391501.0,120,2018-10-14,2021-04-25,121394.0
801391701.0,2,2018-10-14,2018-10-21,4646.0
801392201.0,2,2018-10-28,2018-11-04,2249.0
801392401.0,11,2018-10-14,2019-01-20,18849.0
801394901.0,4,2018-12-09,2019-01-27,6634.0
801396301.0,126,2018-10-21,2021-04-25,183060.0
801396401.0,111,2018-10-28,2021-03-28,142278.0
801396501.0,5,2018-10-28,2018-11-25,10913.0
801397801.0,71,2018-10-28,2020-06-14,65436.0
801397901.0,93,2018-11-11,2021-04-25,84538.0
801398101.0,10,2018-11-11,2019-04-14,5521.0
801398201.0,9,2018-11-11,2019-08-04,5763.0
801398301.0,113,2018-10-28,2021-04-25,170185.0
801398501.0,2,2018-10-21,2018-11-04,4084.0
801398601.0,109,2018-12-09,2021-04-25,154141.0
801398701.0,109,2018-11-11,2021-04-18,138550.0
801398801.0,8,2018-11-11,2018-12-30,15696.0
801399001.0,107,2018-11-11,2021-04-25,94073.0
801399101.0,62,2018-10-28,2020-03-08,81150.0
801399201.0,8,2018-10-28,2019-01-13,9411.0
801399501.0,5,2019-01-06,2019-04-21,3858.0
801399601.0,4,2018-12-16,2019-01-27,20355.0
801400601.0,33,2018-11-11,2020-01-19,40098.0
801403001.0,4,2018-11-11,2018-12-02,4281.0
801403101.0,41,2018-11-11,2019-11-03,90414.0
801403301.0,6,2018-11-11,2018-12-23,19160.0
801410801.0,2,2019-02-03,2019-02-17,2937.0
801410901.0,89,2018-11-11,2021-04-25,188677.0
801415101.0,12,2018-11-11,2019-05-12,31294.0
801415201.0,15,2018-11-25,2019-06-16,18229.0
801419801.0,9,2018-12-09,2019-10-06,12406.0
801419901.0,11,2018-11-11,2019-03-24,9859.0
801424101.0,97,2019-02-03,2021-03-28,176793.0
801429201.0,116,2018-11-11,2021-04-25,467894.0
801429301.0,90,2018-12-09,2021-04-25,175943.0
801429401.0,10,2018-12-09,2019-03-24,13499.0
801430501.0,77,2018-12-09,2021-03-28,53185.0
801430701.0,54,2018-12-09,2021-03-21,74564.0
801430801.0,118,2018-12-09,2021-04-25,179030.0
801430901.0,2,2018-11-25,2018-12-02,674.0
801431001.0,52,2018-11-25,2020-03-22,37267.0
801431101.0,99,2018-12-16,2021-04-25,90636.0
801431201.0,58,2018-12-16,2021-01-31,73919.0
801438001.0,14,2019-02-03,2019-10-06,8182.0
801438201.0,6,2018-12-09,2019-01-20,3902.0
801438401.0,24,2018-12-09,2019-05-19,45823.0
801438501.0,2,2018-12-09,2018-12-16,3409.0
801438601.0,59,2018-12-09,2021-03-14,63283.0
801438701.0,8,2019-01-13,2019-06-09,4740.0
801438801.0,58,2018-12-09,2021-04-18,53889.0
801438901.0,45,2019-01-06,2020-10-11,60215.0
801448101.0,112,2018-12-09,2021-04-25,210204.0
801459201.0,11,2019-08-18,2020-01-05,11586.0
801459301.0,5,2019-02-03,2019-03-10,4406.0
801459401.0,84,2018-12-23,2020-08-16,285451.0
801460901.0,43,2019-01-13,2019-12-29,116833.0
801461701.0,2,2019-01-06,2019-01-13,3409.0
801466001.0,48,2019-01-13,2021-03-14,84717.0
801466201.0,3,2019-01-06,2019-01-20,2823.0
801466301.0,92,2019-01-06,2021-04-25,223099.0
801466401.0,56,2019-01-06,2021-03-14,65293.0
801466501.0,108,2019-01-06,2021-04-18,100403.0
801466601.0,2,2019-01-13,2019-01-20,1644.0
801467201.0,106,2019-01-06,2021-02-21,126740.0
801467301.0,111,2019-01-06,2021-04-25,50907.0
801467501.0,44,2019-01-06,2019-12-29,61266.0
801467801.0,6,2019-01-06,2019-05-19,7755.0
801470501.0,2,2019-01-20,2019-01-27,2836.0
801470601.0,2,2019-03-31,2019-04-07,1228.0
801473201.0,2,2019-03-03,2019-03-10,1908.0
801473301.0,2,2019-03-03,2019-03-10,2667.0
801473401.0,13,2019-01-06,2019-06-02,22903.0
801473701.0,86,2019-01-06,2020-10-11,114293.0
801474601.0,66,2019-01-06,2021-03-28,63154.0
801475401.0,35,2019-01-06,2019-09-29,82876.0
801475801.0,4,2019-03-03,2019-03-24,2704.0
801476001.0,1,2019-03-10,2019-03-10,175.0
801477301.0,105,2019-01-13,2021-04-25,114914.0
801477401.0,78,2019-01-06,2021-01-03,64562.0
801477501.0,5,2019-06-02,2020-11-01,2908.0
801478201.0,83,2019-01-13,2021-04-18,107051.0
801478301.0,94,2019-01-06,2021-04-25,107989.0
801480101.0,37,2019-01-06,2020-11-08,43782.0
801480201.0,1,2019-03-03,2019-03-03,1887.0
801480401.0,7,2019-04-07,2019-05-19,9063.0
801480501.0,26,2019-01-06,2019-07-14,17448.0
801480601.0,111,2019-01-20,2021-04-25,416734.0
801480701.0,9,2019-01-06,2019-04-07,19594.0
801480801.0,77,2019-01-06,2021-04-18,88689.0
801481001.0,3,2019-02-03,2019-02-24,2028.0
801481201.0,16,2019-01-06,2019-04-21,30084.0
801481501.0,116,2019-01-13,2021-04-25,158540.0
801481601.0,6,2019-03-03,2019-04-14,4714.0
801482801.0,39,2019-01-13,2020-08-09,79398.0
801484501.0,74,2019-01-13,2020-12-06,70935.0
801484601.0,4,2019-02-03,2019-02-24,7638.0
801484701.0,16,2019-03-10,2019-12-01,18280.0
801484801.0,6,2019-02-03,2019-05-19,11211.0
801485001.0,87,2019-03-03,2021-04-25,80506.0
801485201.0,2,2019-01-20,2019-01-27,3371.0
801485301.0,21,2019-02-03,2019-09-08,36043.0
801485401.0,33,2019-01-13,2019-11-03,24628.0
801485501.0,15,2019-03-31,2019-08-11,30086.0
801485701.0,107,2019-02-03,2021-04-25,137348.0
801485801.0,2,2019-02-03,2019-02-17,5010.0
801485901.0,6,2019-02-03,2019-03-17,18914.0
801486101.0,3,2019-01-13,2019-01-27,6796.0
801486301.0,11,2019-02-03,2019-12-01,3743.0
801486401.0,28,2019-02-03,2019-10-06,48540.0
801486501.0,86,2019-01-13,2021-04-25,76436.0
801494501.0,2,2019-01-06,2019-01-27,2361.0
801498101.0,48,2019-02-03,2020-04-19,49466.0
801498201.0,8,2019-03-03,2019-04-21,31457.0
801498301.0,2,2019-02-03,2019-02-24,1247.0
801502501.0,23,2019-03-03,2019-08-04,39975.0
801502901.0,107,2019-02-03,2021-04-25,139771.0
801503201.0,5,2019-02-03,2019-04-21,13183.0
801503401.0,13,2019-03-03,2019-07-28,17811.0
801507501.0,113,2019-02-03,2021-04-25,299226.0
801507601.0,8,2019-02-03,2019-04-14,12973.0
801507801.0,5,2019-03-10,2019-05-05,5461.0
801510901.0,2,2019-03-10,2019-03-24,2189.0
801511001.0,112,2019-02-10,2021-04-25,190163.0
801511201.0,75,2019-02-03,2020-08-09,95445.0
801511301.0,99,2019-02-03,2021-03-28,132689.0
801511401.0,4,2019-03-03,2019-03-24,4058.0
801511601.0,21,2019-02-03,2019-10-06,135338.0
801515901.0,6,2019-03-03,2019-05-12,5648.0
801517001.0,2,2019-04-28,2019-05-05,1542.0
801517101.0,4,2019-02-03,2019-02-24,3408.0
801518401.0,42,2019-03-03,2020-01-19,94616.0
801518501.0,2,2019-03-03,2019-03-10,2080.0
801520801.0,2,2019-03-03,2019-03-24,2164.0
801520901.0,77,2019-02-03,2021-04-25,75945.0
801521001.0,8,2019-02-03,2019-03-24,19153.0
801521101.0,4,2019-04-28,2019-05-19,3085.0
801521201.0,104,2019-03-10,2021-04-25,62409.0
801523201.0,111,2019-02-03,2021-04-25,123677.0
801528801.0,44,2019-03-03,2020-05-17,70060.0
801529001.0,2,2019-03-03,2019-03-10,1886.0
801532001.0,2,2019-03-03,2019-03-10,1436.0
801532101.0,2,2019-03-03,2019-03-24,3202.0
801532201.0,89,2019-03-03,2021-03-28,109371.0
801532301.0,46,2019-02-10,2021-02-28,72414.0
801532401.0,108,2019-03-03,2021-04-25,185694.0
801532501.0,98,2019-02-10,2021-04-25,231168.0
801532601.0,109,2019-02-10,2021-04-18,614241.0
801532701.0,2,2019-04-28,2019-05-05,934.0
801539101.0,112,2019-03-03,2021-04-25,167142.0
801539201.0,2,2019-03-03,2019-03-17,1993.0
801540501.0,90,2019-03-03,2021-04-25,70599.0
801541101.0,11,2019-03-03,2019-08-25,17093.0
801541901.0,110,2019-03-03,2021-04-25,276856.0
801542001.0,7,2019-04-28,2019-08-11,2903.0
801542101.0,113,2019-02-03,2021-04-25,337314.0
801542501.0,78,2019-03-03,2021-01-03,106016.0
801542601.0,7,2019-03-31,2019-05-19,9133.0
801542701.0,32,2019-03-03,2020-02-16,74587.0
801542801.0,15,2019-03-03,2019-07-14,27300.0
801542901.0,96,2019-03-03,2021-04-18,167134.0
801543001.0,80,2019-02-03,2021-04-25,131777.0
801543101.0,6,2019-03-03,2019-07-14,3585.0
801545101.0,81,2019-03-03,2021-02-28,117023.0
801548401.0,39,2019-03-03,2020-05-17,45958.0
801548501.0,71,2019-03-03,2021-04-18,56384.0
801548601.0,97,2019-03-03,2021-04-25,105211.0
801548701.0,7,2019-03-31,2019-07-14,4327.0
801549001.0,4,2019-03-03,2019-03-31,3811.0
801549101.0,2,2019-03-03,2019-03-10,3733.0
801549901.0,59,2019-03-31,2020-09-13,156481.0
801551401.0,101,2019-03-03,2021-04-25,592610.0
801551501.0,26,2019-03-31,2019-12-01,18218.0
801552001.0,100,2019-03-03,2021-04-25,63461.0
801554101.0,99,2019-03-03,2021-04-25,63174.0
801554201.0,79,2019-03-03,2021-01-24,72766.0
801554301.0,21,2019-03-03,2019-10-27,32337.0
801554401.0,6,2019-03-31,2019-05-19,7827.0
801556401.0,40,2019-03-10,2019-12-22,90948.0
801556501.0,2,2019-03-10,2019-03-24,1561.0
801556601.0,8,2019-03-10,2019-07-14,12108.0
801556701.0,39,2019-03-31,2020-06-14,16636.0
801560101.0,24,2019-04-28,2020-03-15,46509.0
801560301.0,85,2019-03-03,2021-03-28,188696.0
801560401.0,4,2019-03-10,2019-04-14,6152.0
801562501.0,93,2019-03-03,2021-04-18,144720.0
801562601.0,100,2019-03-03,2021-03-28,249429.0
801566501.0,109,2019-03-03,2021-04-25,307139.0
801566601.0,91,2019-03-31,2021-04-25,72572.0
801566701.0,84,2019-03-17,2021-04-25,216909.0
801567401.0,101,2019-03-10,2021-04-25,181417.0
801567601.0,62,2019-03-17,2021-04-25,96916.0
801567701.0,23,2019-04-28,2019-12-15,52787.0
801570001.0,87,2019-03-31,2021-04-25,107716.0
801570101.0,38,2019-03-31,2019-12-22,60689.0
801574901.0,4,2019-03-31,2019-04-21,2146.0
801575001.0,4,2019-03-31,2019-04-21,2262.0
801575101.0,85,2019-03-31,2021-04-25,101819.0
801578001.0,3,2019-05-05,2019-05-19,2545.0
801578301.0,102,2019-03-31,2021-04-18,120936.0
801578401.0,37,2019-05-19,2021-01-03,43256.0
801579801.0,1,2019-04-14,2019-04-14,4002.0
801579901.0,10,2019-03-31,2019-06-09,17605.0
801582301.0,10,2019-04-28,2019-09-08,9293.0
801583601.0,2,2019-05-05,2019-05-19,2370.0
801585101.0,11,2019-03-31,2019-08-25,32132.0
801585301.0,79,2019-03-31,2021-03-21,92486.0
801585501.0,45,2019-03-31,2020-05-17,38429.0
801585601.0,45,2019-04-07,2020-08-16,50293.0
801585701.0,32,2019-03-31,2020-01-26,42139.0
801585801.0,9,2019-05-12,2019-08-04,12639.0
801585901.0,12,2019-04-07,2019-07-14,29295.0
801586001.0,7,2019-03-03,2019-05-19,5635.0
801589101.0,56,2019-05-05,2021-04-25,52258.0
801589301.0,3,2019-05-05,2019-05-19,2578.0
801589401.0,1,2019-04-21,2019-04-21,344.0
801591401.0,103,2019-03-31,2021-04-25,157924.0
801591501.0,64,2019-03-31,2021-02-28,63758.0
801591601.0,10,2019-04-28,2019-07-14,15868.0
801592101.0,81,2019-03-31,2021-03-21,198236.0
801592201.0,6,2019-03-31,2019-07-14,6984.0
801593701.0,34,2019-04-28,2020-05-10,34376.0
801596501.0,17,2019-04-07,2019-10-06,15319.0
801596601.0,26,2019-04-07,2020-04-19,16447.0
801596901.0,2,2019-04-28,2019-05-05,7515.0
801598101.0,99,2019-04-14,2021-04-25,404825.0
801598401.0,31,2019-04-28,2020-01-26,16908.0
801598501.0,78,2019-04-07,2021-04-18,122125.0
801598601.0,86,2019-04-07,2021-04-25,370821.0
801598801.0,101,2019-04-14,2021-04-25,117150.0
801598901.0,2,2019-03-31,2019-04-14,466.0
801599001.0,98,2019-04-14,2021-04-25,322761.0
801599201.0,58,2019-04-07,2020-12-27,31568.0
801599301.0,57,2019-04-07,2021-04-11,88981.0
801599401.0,86,2019-05-05,2021-04-25,103947.0
801600001.0,3,2019-04-07,2019-04-21,4104.0
801600101.0,94,2019-04-07,2021-04-25,243969.0
801600201.0,87,2019-05-05,2021-04-04,138137.0
801600301.0,28,2019-04-07,2020-01-19,41541.0
801600401.0,92,2019-04-28,2021-04-25,220860.0
801600501.0,26,2019-04-28,2019-11-24,20140.0
801602201.0,106,2019-04-07,2021-04-25,136912.0
801605101.0,18,2019-04-28,2019-09-08,29166.0
801605301.0,101,2019-04-28,2021-04-25,207083.0
801605401.0,96,2019-04-28,2021-04-25,190962.0
801606101.0,25,2019-04-28,2020-08-16,38052.0
801606301.0,16,2019-04-28,2019-10-27,13175.0
801606901.0,85,2019-04-28,2021-04-25,126547.0
801607001.0,104,2019-04-28,2021-04-25,228394.0
801607101.0,2,2019-04-28,2019-05-05,932.0
801607301.0,84,2019-05-26,2021-04-25,140808.0
801607401.0,22,2019-04-28,2019-09-22,51084.0
801608901.0,25,2019-07-21,2020-08-09,4458.0
801609301.0,98,2019-04-28,2021-04-25,146497.0
801609401.0,9,2019-06-02,2019-08-18,7220.0
801609501.0,7,2019-04-28,2019-06-16,5981.0
801614601.0,6,2019-05-05,2019-06-09,21240.0
801614801.0,18,2019-04-28,2019-09-08,21935.0
801614901.0,4,2019-05-26,2019-06-16,2373.0
801616201.0,31,2019-04-28,2020-02-23,54596.0
801616401.0,20,2019-04-28,2019-11-24,25106.0
801617201.0,16,2019-04-28,2019-09-08,35472.0
801617501.0,2,2019-04-28,2019-05-05,2673.0
801617801.0,44,2019-04-28,2020-07-12,92926.0
801617901.0,21,2019-04-28,2020-03-22,34499.0
801618001.0,65,2019-04-28,2020-12-06,97894.0
801618101.0,77,2019-05-26,2021-04-25,155461.0
801618501.0,11,2019-06-16,2019-12-22,18965.0
801618701.0,80,2019-04-28,2021-04-25,156893.0
801618801.0,86,2019-04-28,2021-04-18,105114.0
801619601.0,10,2019-09-15,2019-11-24,31785.0
801619701.0,8,2019-08-18,2019-11-03,9494.0
801621201.0,91,2019-04-28,2021-04-25,113897.0
801621301.0,17,2019-04-28,2019-10-06,15661.0
801621501.0,19,2019-05-05,2020-04-12,14163.0
801622601.0,4,2019-06-23,2019-07-14,7735.0
801622701.0,3,2019-04-28,2019-05-12,3308.0
801622801.0,2,2019-04-28,2019-05-05,3322.0
801623001.0,76,2019-04-28,2021-04-25,163962.0
801623301.0,4,2019-05-26,2019-06-16,2006.0
801623501.0,89,2019-05-05,2021-01-31,151684.0
801623601.0,38,2019-04-28,2020-02-16,36479.0
801623701.0,8,2019-04-28,2019-06-16,2584.0
801624001.0,100,2019-04-28,2021-04-18,245357.0
801624301.0,58,2019-04-28,2020-06-14,129175.0
801624501.0,13,2019-05-26,2020-04-19,31248.0
801624601.0,11,2019-04-28,2019-10-06,17484.0
801625601.0,21,2019-05-05,2020-06-14,15841.0
801625701.0,32,2019-05-26,2020-08-16,24657.0
801626301.0,50,2019-04-28,2020-10-11,86098.0
801626601.0,60,2019-04-28,2021-02-21,72838.0
801626701.0,77,2019-05-05,2021-04-18,41605.0
801626801.0,4,2019-04-28,2019-05-19,4196.0
801627201.0,2,2019-04-28,2019-05-05,3767.0
801627801.0,9,2019-09-01,2019-12-15,11064.0
801628101.0,18,2019-04-28,2019-11-24,34930.0
801628401.0,7,2019-07-21,2019-09-08,8539.0
801628501.0,79,2019-05-05,2021-04-25,183453.0
801628601.0,21,2019-05-05,2019-10-06,53161.0
801630601.0,25,2019-05-05,2020-05-03,21609.0
801630701.0,101,2019-05-05,2021-04-25,173310.0
801630801.0,4,2019-05-26,2019-06-16,9334.0
801632401.0,44,2019-05-12,2021-04-18,64605.0
801632501.0,3,2019-05-05,2019-05-19,4875.0
801634401.0,100,2019-05-05,2021-04-25,156559.0
801634501.0,13,2019-05-05,2019-09-08,91673.0
801634601.0,88,2019-05-05,2021-04-18,81567.0
801634901.0,24,2019-05-26,2019-11-17,37165.0
801635001.0,10,2019-05-05,2019-09-08,7207.0
801635101.0,25,2019-05-12,2020-06-14,38075.0
801635901.0,2,2019-06-23,2019-06-30,3001.0
801636101.0,2,2019-06-23,2019-07-14,2498.0
801636201.0,88,2019-05-26,2021-04-25,119896.0
801637201.0,5,2019-06-09,2019-07-07,4243.0
801637301.0,8,2019-07-21,2019-10-27,7283.0
801637901.0,92,2019-05-26,2021-04-25,244866.0
801638001.0,48,2019-08-25,2021-04-25,64413.0
801639201.0,30,2019-05-26,2020-02-23,32160.0
801639401.0,33,2019-05-26,2020-06-14,53780.0
801639501.0,6,2019-05-26,2019-07-14,10167.0
801639701.0,45,2019-05-26,2020-04-19,127843.0
801640701.0,7,2019-05-26,2019-08-04,15282.0
801641101.0,96,2019-05-26,2021-04-25,104427.0
801641201.0,22,2019-05-26,2019-12-29,41589.0
801641701.0,14,2019-05-26,2019-10-06,19869.0
801641801.0,33,2019-06-23,2020-06-07,31636.0
801641901.0,62,2019-05-26,2021-04-18,75468.0
801642001.0,11,2019-05-26,2019-08-11,8642.0
801642101.0,31,2019-06-02,2020-04-05,31697.0
801642401.0,3,2019-07-28,2019-08-11,2199.0
801642601.0,86,2019-05-26,2021-04-25,124036.0
801642901.0,2,2019-05-26,2019-06-16,3014.0
801643001.0,77,2019-05-26,2021-01-31,128912.0
801643401.0,38,2019-05-26,2020-05-17,58710.0
801643801.0,52,2019-05-26,2020-06-14,62093.0
801644001.0,48,2019-07-28,2021-04-25,83060.0
801644201.0,12,2019-06-02,2019-10-27,16772.0
801645301.0,5,2019-07-21,2019-09-01,20020.0
801645601.0,91,2019-05-26,2021-04-25,131915.0
801645701.0,86,2019-05-26,2021-03-28,274486.0
801645901.0,4,2019-06-23,2019-07-14,3236.0
801647801.0,2,2019-05-26,2019-06-02,3492.0
801647901.0,3,2019-08-18,2019-09-08,1566.0
801649301.0,47,2019-06-09,2020-06-14,74977.0
801649501.0,7,2019-05-26,2019-08-25,9390.0
801649801.0,9,2019-06-02,2019-08-11,9583.0
801649901.0,7,2019-07-28,2019-09-08,15435.0
801650501.0,16,2019-05-26,2019-09-08,17133.0
801651001.0,3,2019-08-18,2019-09-08,2324.0
801651201.0,91,2019-05-26,2021-04-25,161172.0
801652801.0,83,2019-05-26,2021-03-28,159261.0
801653201.0,19,2019-05-26,2019-12-01,27949.0
801655301.0,16,2019-05-26,2019-12-01,33667.0
801655501.0,5,2019-05-26,2019-09-29,2867.0
801655601.0,51,2019-05-26,2021-04-25,97168.0
801657201.0,4,2019-05-26,2019-06-16,3910.0
801657501.0,82,2019-07-21,2021-04-25,50014.0
801659901.0,98,2019-06-02,2021-04-25,253255.0
801660001.0,7,2019-06-02,2019-07-14,15749.0
801660101.0,24,2019-06-02,2020-04-19,16972.0
801663201.0,3,2019-06-23,2019-07-14,1266.0
801663301.0,39,2019-06-02,2021-04-25,34357.0
801666101.0,93,2019-06-02,2021-04-25,82221.0
801666301.0,4,2019-06-23,2019-07-14,3705.0
